Net Asset Value,NAV date
27.5571,17-Dec-19
27.5709,18-Dec-19
27.576,19-Dec-19
27.5722,20-Dec-19
27.5781,23-Dec-19
27.5743,24-Dec-19
27.5849,26-Dec-19
27.5829,27-Dec-19
27.5944,30-Dec-19
27.591,31-Dec-19
27.6134,01-Jan-20
27.6177,02-Jan-20
27.6525,03-Jan-20
27.6461,06-Jan-20
27.6377,07-Jan-20
27.6489,08-Jan-20
27.6492,09-Jan-20
27.669,10-Jan-20
27.6662,13-Jan-20
27.6594,14-Jan-20
27.6568,15-Jan-20
27.6702,16-Jan-20
27.6703,17-Jan-20
27.6802,20-Jan-20
27.6843,21-Jan-20
27.6857,22-Jan-20
27.6974,23-Jan-20
27.7097,24-Jan-20
27.7255,27-Jan-20
27.7214,28-Jan-20
27.7371,29-Jan-20
27.7441,30-Jan-20
27.7466,31-Jan-20
27.7866,03-Feb-20
27.8005,04-Feb-20
27.7893,05-Feb-20
27.787,06-Feb-20
27.7899,07-Feb-20
27.7924,10-Feb-20
27.7885,11-Feb-20
27.7877,12-Feb-20
27.8042,13-Feb-20
27.8031,14-Feb-20
27.8016,17-Feb-20
27.8075,18-Feb-20
27.8109,19-Feb-20
27.8291,20-Feb-20
27.8484,24-Feb-20
27.8309,25-Feb-20
27.8546,26-Feb-20
27.8662,27-Feb-20
27.9514,28-Feb-20
27.9022,02-Mar-20
27.8882,03-Mar-20
27.8945,04-Mar-20
27.9072,05-Mar-20
27.9232,06-Mar-20
27.9051,09-Mar-20
27.9315,11-Mar-20
27.9749,12-Mar-20
27.9869,13-Mar-20
28.0184,16-Mar-20
28.0053,17-Mar-20
27.9844,18-Mar-20
27.9959,19-Mar-20
27.9534,20-Mar-20
27.9863,23-Mar-20
27.8994,24-Mar-20
27.8792,25-Mar-20
27.9107,26-Mar-20
27.9806,27-Mar-20
28.0157,30-Mar-20
28.0478,31-Mar-20
28.0457,01-Apr-20
28.0457,01-Apr-20
28.0522,03-Apr-20
28.0522,03-Apr-20
27.9786,07-Apr-20
27.9786,07-Apr-20
28.0498,08-Apr-20
28.0498,08-Apr-20
28.0639,09-Apr-20
28.0639,09-Apr-20
28.0194,13-Apr-20
28.0194,13-Apr-20
28.0667,15-Apr-20
28.0667,15-Apr-20
28.0127,16-Apr-20
28.0127,16-Apr-20
28.0191,17-Apr-20
28.0191,17-Apr-20
28.0914,20-Apr-20
28.0914,20-Apr-20
28.1063,21-Apr-20
28.1063,21-Apr-20
28.0871,22-Apr-20
28.0871,22-Apr-20
28.1283,23-Apr-20
28.1283,23-Apr-20
28.1257,24-Apr-20
28.1257,24-Apr-20
28.108,27-Apr-20
28.108,27-Apr-20
28.1114,28-Apr-20
28.1114,28-Apr-20
28.1413,29-Apr-20
28.1413,29-Apr-20
28.1792,30-Apr-20
28.1792,30-Apr-20
28.1757,04-May-20
28.1757,04-May-20
28.185,05-May-20
28.185,05-May-20
28.1714,06-May-20
28.1714,06-May-20
28.1907,07-May-20
28.1907,07-May-20
28.2106,08-May-20
28.2106,08-May-20
28.2179,11-May-20
28.2179,11-May-20
28.1876,12-May-20
28.1876,12-May-20
28.2123,13-May-20
28.2123,13-May-20
28.2138,14-May-20
28.2138,14-May-20
28.2136,15-May-20
28.2136,15-May-20
28.2297,18-May-20
28.2297,18-May-20
28.2335,19-May-20
28.2335,19-May-20
28.236,20-May-20
28.236,20-May-20
28.2847,21-May-20
28.2847,21-May-20
28.2664,22-May-20
28.2664,22-May-20
28.2637,26-May-20
28.2637,26-May-20
28.293,27-May-20
28.293,27-May-20
28.3441,28-May-20
28.3441,28-May-20
28.427,29-May-20
28.427,29-May-20
28.3004,01-Jun-20
28.3004,01-Jun-20
28.284,02-Jun-20
28.284,02-Jun-20
28.2634,03-Jun-20
28.2634,03-Jun-20
28.282,04-Jun-20
28.282,04-Jun-20
28.2731,05-Jun-20
28.2731,05-Jun-20
28.2962,08-Jun-20
28.2962,08-Jun-20
28.3164,09-Jun-20
28.3164,09-Jun-20
28.2812,10-Jun-20
28.2812,10-Jun-20
28.3101,11-Jun-20
28.3101,11-Jun-20
28.3042,12-Jun-20
28.3042,12-Jun-20
28.3071,15-Jun-20
28.3071,15-Jun-20
28.3167,16-Jun-20
28.3167,16-Jun-20
28.3283,17-Jun-20
28.3283,17-Jun-20
28.3125,18-Jun-20
28.3125,18-Jun-20
28.3031,19-Jun-20
28.3031,19-Jun-20
28.3183,22-Jun-20
28.3183,22-Jun-20
28.2957,23-Jun-20
28.2957,23-Jun-20
28.3009,24-Jun-20
28.3009,24-Jun-20
28.3089,25-Jun-20
28.3089,25-Jun-20
28.3516,26-Jun-20
28.3548,29-Jun-20
28.3777,30-Jun-20
28.3173,01-Jul-20
28.3082,02-Jul-20
28.342,03-Jul-20
28.3102,06-Jul-20
28.3323,07-Jul-20
28.3123,08-Jul-20
28.2991,09-Jul-20
28.3146,10-Jul-20
28.3118,13-Jul-20
28.3235,14-Jul-20
28.3234,15-Jul-20
28.34,16-Jul-20
28.3112,17-Jul-20
28.3331,20-Jul-20
28.3193,21-Jul-20
28.3427,22-Jul-20
28.3315,23-Jul-20
28.3661,24-Jul-20
28.3625,27-Jul-20
28.3442,28-Jul-20
28.3359,29-Jul-20
28.3685,30-Jul-20
28.3434,31-Jul-20
28.3555,03-Aug-20
28.3653,04-Aug-20
28.3502,05-Aug-20
28.3712,06-Aug-20
28.3647,07-Aug-20
28.3499,10-Aug-20
28.36,11-Aug-20
28.3707,12-Aug-20
28.3756,13-Aug-20
28.4014,14-Aug-20
28.3873,17-Aug-20
28.3887,18-Aug-20
28.3953,19-Aug-20
28.4173,20-Aug-20
28.4122,21-Aug-20
28.4021,24-Aug-20
28.4199,25-Aug-20
28.4253,26-Aug-20
28.4334,27-Aug-20
28.4219,28-Aug-20
28.4366,31-Aug-20
28.4112,01-Sep-20
28.4213,02-Sep-20
28.433,03-Sep-20
28.4455,04-Sep-20
28.4477,07-Sep-20
28.4816,08-Sep-20
28.439,09-Sep-20
28.4722,10-Sep-20
28.4724,11-Sep-20
28.4702,14-Sep-20
28.4726,15-Sep-20
28.4724,16-Sep-20
28.477,17-Sep-20
28.4995,18-Sep-20
28.5151,21-Sep-20
28.4985,22-Sep-20
28.4926,23-Sep-20
28.5269,24-Sep-20
28.5452,25-Sep-20
28.5302,28-Sep-20
28.5216,29-Sep-20
28.5362,30-Sep-20
28.525,01-Oct-20
28.5256,05-Oct-20
28.5303,06-Oct-20
28.534,07-Oct-20
28.5418,08-Oct-20
28.5376,09-Oct-20
28.5599,12-Oct-20
28.5561,13-Oct-20
28.5627,14-Oct-20
28.5918,15-Oct-20
28.5687,16-Oct-20
28.5647,19-Oct-20
28.5849,20-Oct-20
