Net Asset Value,NAV date
50.0216,25-Nov-19
50.0387,26-Nov-19
50.0416,27-Nov-19
50.1062,28-Nov-19
50.0804,29-Nov-19
50.0963,02-Dec-19
50.1027,03-Dec-19
50.1441,04-Dec-19
49.8494,05-Dec-19
49.8013,06-Dec-19
49.8129,09-Dec-19
49.7614,10-Dec-19
49.7062,11-Dec-19
49.7009,12-Dec-19
49.6778,13-Dec-19
49.7202,16-Dec-19
49.7489,17-Dec-19
49.7875,18-Dec-19
49.7968,19-Dec-19
49.9633,20-Dec-19
50.0442,23-Dec-19
50.0302,24-Dec-19
50.0557,26-Dec-19
50.1103,27-Dec-19
50.1441,30-Dec-19
50.1541,31-Dec-19
50.1859,01-Jan-20
50.2065,02-Jan-20
50.2231,03-Jan-20
50.1968,06-Jan-20
50.2224,07-Jan-20
50.2088,08-Jan-20
50.2484,09-Jan-20
50.2236,10-Jan-20
50.2348,13-Jan-20
50.1242,14-Jan-20
50.1427,15-Jan-20
50.2094,16-Jan-20
48.1261,17-Jan-20
48.1486,20-Jan-20
48.1652,21-Jan-20
48.2137,22-Jan-20
48.2586,23-Jan-20
47.9479,24-Jan-20
47.9718,27-Jan-20
47.9787,28-Jan-20
47.9336,29-Jan-20
47.9226,30-Jan-20
47.8996,31-Jan-20
48.1832,03-Feb-20
48.2423,04-Feb-20
48.2371,05-Feb-20
48.4155,06-Feb-20
48.6212,07-Feb-20
48.633,10-Feb-20
48.6271,11-Feb-20
48.609,12-Feb-20
48.7301,13-Feb-20
48.8351,14-Feb-20
46.954,17-Feb-20
46.9169,18-Feb-20
46.8507,20-Feb-20
46.9679,24-Feb-20
46.9733,25-Feb-20
47.0096,26-Feb-20
46.9557,27-Feb-20
46.9232,28-Feb-20
46.9932,02-Mar-20
46.9601,03-Mar-20
47.2495,04-Mar-20
47.2139,05-Mar-20
47.3719,06-Mar-20
47.5955,09-Mar-20
47.4439,11-Mar-20
47.0521,12-Mar-20
46.7494,13-Mar-20
46.8728,16-Mar-20
46.5828,17-Mar-20
46.4958,18-Mar-20
46.0267,19-Mar-20
46.412,20-Mar-20
45.8951,23-Mar-20
45.9685,24-Mar-20
46.066,26-Mar-20
47.1325,27-Mar-20
46.9618,30-Mar-20
47.1502,31-Mar-20
46.9278,03-Apr-20
46.9278,03-Apr-20
46.7227,07-Apr-20
46.7227,07-Apr-20
46.5442,08-Apr-20
46.5442,08-Apr-20
46.6944,09-Apr-20
46.6944,09-Apr-20
46.7649,13-Apr-20
46.7649,13-Apr-20
46.9771,15-Apr-20
46.9771,15-Apr-20
47.1376,16-Apr-20
47.1376,16-Apr-20
47.3911,17-Apr-20
47.3911,17-Apr-20
47.7867,20-Apr-20
47.7867,20-Apr-20
47.9018,21-Apr-20
47.9018,21-Apr-20
47.8883,22-Apr-20
47.8883,22-Apr-20
48.0116,23-Apr-20
48.0116,23-Apr-20
47.8794,24-Apr-20
47.8794,24-Apr-20
47.8235,27-Apr-20
47.8235,27-Apr-20
47.7187,28-Apr-20
47.7187,28-Apr-20
47.717,29-Apr-20
47.717,29-Apr-20
47.7702,30-Apr-20
47.7702,30-Apr-20
47.9433,04-May-20
47.9433,04-May-20
48.1038,05-May-20
48.1038,05-May-20
48.3434,06-May-20
48.3434,06-May-20
48.5176,08-May-20
48.5176,08-May-20
48.3216,11-May-20
48.3216,11-May-20
48.4136,12-May-20
48.4136,12-May-20
48.4792,13-May-20
48.4792,13-May-20
48.6575,14-May-20
48.6575,14-May-20
48.6685,15-May-20
48.6685,15-May-20
48.678,18-May-20
48.678,18-May-20
48.7514,19-May-20
48.7514,19-May-20
48.6394,20-May-20
48.6394,20-May-20
48.6571,21-May-20
48.6571,21-May-20
48.8641,22-May-20
48.8641,22-May-20
48.8503,26-May-20
48.8503,26-May-20
48.8253,27-May-20
48.8253,27-May-20
48.9028,28-May-20
48.9028,28-May-20
48.9219,29-May-20
48.9219,29-May-20
48.8225,01-Jun-20
48.8225,01-Jun-20
48.8054,02-Jun-20
48.8054,02-Jun-20
48.8742,03-Jun-20
48.8742,03-Jun-20
48.9144,04-Jun-20
48.9144,04-Jun-20
48.9132,05-Jun-20
48.9132,05-Jun-20
48.9182,08-Jun-20
48.9182,08-Jun-20
48.9557,09-Jun-20
48.9557,09-Jun-20
48.9945,10-Jun-20
48.9945,10-Jun-20
49.0437,11-Jun-20
49.0437,11-Jun-20
49.0953,12-Jun-20
49.0953,12-Jun-20
49.1185,15-Jun-20
49.1185,15-Jun-20
49.0575,16-Jun-20
49.0575,16-Jun-20
49.1241,17-Jun-20
49.1241,17-Jun-20
49.2001,18-Jun-20
49.2001,18-Jun-20
49.2767,19-Jun-20
49.2767,19-Jun-20
49.3179,22-Jun-20
49.3179,22-Jun-20
49.3441,23-Jun-20
49.3441,23-Jun-20
49.3263,24-Jun-20
49.3263,24-Jun-20
49.398,25-Jun-20
49.398,25-Jun-20
49.4199,26-Jun-20
49.4892,29-Jun-20
49.5332,30-Jun-20
49.6146,01-Jul-20
49.6332,02-Jul-20
49.6211,03-Jul-20
49.6582,06-Jul-20
49.7391,07-Jul-20
49.8374,08-Jul-20
49.8918,09-Jul-20
50.0423,10-Jul-20
50.1081,13-Jul-20
50.0342,14-Jul-20
50.0531,15-Jul-20
50.0905,16-Jul-20
50.0517,17-Jul-20
50.0353,20-Jul-20
49.9856,21-Jul-20
50.0001,22-Jul-20
50.0289,23-Jul-20
50.05,24-Jul-20
