Net Asset Value,NAV date
748.88,18-Oct-17
747.44,23-Oct-17
749.17,24-Oct-17
748.31,25-Oct-17
750.96,26-Oct-17
750.88,27-Oct-17
755.21,30-Oct-17
754.71,31-Oct-17
758.64,01-Nov-17
759.47,02-Nov-17
759.72,03-Nov-17
760.5,06-Nov-17
755.44,07-Nov-17
751.48,08-Nov-17
753.99,09-Nov-17
753.72,10-Nov-17
750.01,13-Nov-17
746.97,14-Nov-17
742.15,15-Nov-17
747.2,16-Nov-17
752.35,17-Nov-17
755.7,20-Nov-17
757.66,21-Nov-17
757.33,22-Nov-17
758,23-Nov-17
760.01,24-Nov-17
761.23,27-Nov-17
760.44,28-Nov-17
760.39,29-Nov-17
757.25,30-Nov-17
751.8,01-Dec-17
750.91,04-Dec-17
751.11,05-Dec-17
745.96,06-Dec-17
754.04,07-Dec-17
758.99,08-Dec-17
760.01,11-Dec-17
755.53,12-Dec-17
752.44,13-Dec-17
754.07,14-Dec-17
759.86,15-Dec-17
763.13,18-Dec-17
768,19-Dec-17
768.38,20-Dec-17
770.18,21-Dec-17
771.94,22-Dec-17
772.29,26-Dec-17
771.2,27-Dec-17
770.07,28-Dec-17
772.84,29-Dec-17
769.99,01-Jan-18
766.87,02-Jan-18
767.95,03-Jan-18
771.58,04-Jan-18
775.15,05-Jan-18
778.4,08-Jan-18
777.19,09-Jan-18
774.66,10-Jan-18
775.46,11-Jan-18
776.49,12-Jan-18
776.57,15-Jan-18
770.02,16-Jan-18
774.81,17-Jan-18
771.76,18-Jan-18
775.96,19-Jan-18
775.83,22-Jan-18
780.42,23-Jan-18
778.23,24-Jan-18
775.38,25-Jan-18
775.19,29-Jan-18
771.24,30-Jan-18
769.79,31-Jan-18
769.72,01-Feb-18
754.94,02-Feb-18
750.96,05-Feb-18
743.94,06-Feb-18
746.66,07-Feb-18
752.04,08-Feb-18
