Net Asset Value,NAV date
30.181,08-Dec-20
30.308,09-Dec-20
30.15,10-Dec-20
30.158,11-Dec-20
30.272,14-Dec-20
30.231,15-Dec-20
30.41,16-Dec-20
30.543,17-Dec-20
30.548,18-Dec-20
29.834,21-Dec-20
29.946,22-Dec-20
30.271,23-Dec-20
30.468,24-Dec-20
30.653,28-Dec-20
30.804,29-Dec-20
30.857,30-Dec-20
30.851,31-Dec-20
31.037,01-Jan-21
31.294,04-Jan-21
31.529,05-Jan-21
31.557,06-Jan-21
31.689,07-Jan-21
32.01,08-Jan-21
32.169,11-Jan-21
32.25,12-Jan-21
32.19,13-Jan-21
32.222,14-Jan-21
31.921,15-Jan-21
31.571,18-Jan-21
31.948,19-Jan-21
32.08,20-Jan-21
31.976,21-Jan-21
31.717,22-Jan-21
31.645,25-Jan-21
31.38,27-Jan-21
31.204,28-Jan-21
31.018,29-Jan-21
31.64,01-Feb-21
32.25,02-Feb-21
32.606,03-Feb-21
32.992,04-Feb-21
33.061,05-Feb-21
33.551,08-Feb-21
33.503,09-Feb-21
33.606,10-Feb-21
33.679,11-Feb-21
33.762,12-Feb-21
34.043,15-Feb-21
33.994,16-Feb-21
33.882,17-Feb-21
33.828,18-Feb-21
33.648,19-Feb-21
33.146,22-Feb-21
33.254,23-Feb-21
33.586,24-Feb-21
33.859,25-Feb-21
33.311,26-Feb-21
33.698,01-Mar-21
33.955,02-Mar-21
34.348,03-Mar-21
34.293,04-Mar-21
34.071,05-Mar-21
34.136,08-Mar-21
34.264,09-Mar-21
34.442,10-Mar-21
34.298,12-Mar-21
34.115,15-Mar-21
34.068,16-Mar-21
33.688,17-Mar-21
33.384,18-Mar-21
33.539,19-Mar-21
33.628,22-Mar-21
33.838,23-Mar-21
33.4,24-Mar-21
33.128,25-Mar-21
33.428,26-Mar-21
33.976,30-Mar-21
33.924,31-Mar-21
34.128,01-Apr-21
33.785,05-Apr-21
33.827,06-Apr-21
34.124,07-Apr-21
34.251,08-Apr-21
34.353,09-Apr-21
33.458,12-Apr-21
33.654,13-Apr-21
33.801,15-Apr-21
33.925,16-Apr-21
33.563,19-Apr-21
33.608,20-Apr-21
33.741,22-Apr-21
33.632,23-Apr-21
33.781,26-Apr-21
34.076,27-Apr-21
34.344,28-Apr-21
34.346,29-Apr-21
34.053,30-Apr-21
34.088,03-May-21
33.887,04-May-21
34.169,05-May-21
34.242,06-May-21
34.251,07-May-21
34.449,10-May-21
34.409,11-May-21
34.231,12-May-21
34.041,14-May-21
34.468,17-May-21
34.817,18-May-21
34.892,19-May-21
34.791,20-May-21
35.204,21-May-21
35.383,24-May-21
35.336,25-May-21
35.492,26-May-21
35.532,27-May-21
35.591,28-May-21
35.794,31-May-21
35.734,01-Jun-21
35.892,02-Jun-21
36.21,03-Jun-21
36.127,04-Jun-21
36.319,07-Jun-21
36.414,08-Jun-21
36.191,09-Jun-21
36.456,10-Jun-21
36.504,11-Jun-21
36.452,14-Jun-21
